System,Line,01. 1-2,-,Flow,1,8/02/2010 23:00:00,MW,45.21494664,39.90107901,46.16805714,47.23870726
System,Line,01. 1-2,-,Flow,1,8/02/2010 23:30:00,MW,44.57961018,37.73570059,45.52893156,46.5772268
System,Line,02. 1-3,-,Flow,1,8/02/2010,MW,26.87046569,16.09746702,21.37980057,26.66213411
System,Line,02. 1-3,-,Flow,1,8/02/2010 0:30:00,MW,24.69650174,13.93563137,18.41882335,23.48376049
System,Line,02. 1-3,-,Flow,1,8/02/2010 1:00:00,MW,23.44996276,13.50482701,17.31644808,22.25673132
System,Line,02. 1-3,-,Flow,1,8/02/2010 1:30:00,MW,22.71201167,13.59185627,17.36091304,22.22740118
System,Line,02. 1-3,-,Flow,1,8/02/2010 2:00:00,MW,22.23334073,13.09189819,16.23822037,21.05684141
System,Line,02. 1-3,-,Flow,1,8/02/2010 2:30:00,MW,21.89428214,12.85741828,15.47760453,20.26231972
System,Line,02. 1-3,-,Flow,1,8/02/2010 3:00:00,MW,21.96408828,12.97832794,15.81834212,20.61003792
System,Line,02. 1-3,-,Flow,1,8/02/2010 3:30:00,MW,21.99400524,13.19699581,16.46846296,21.26315046
System,Line,02. 1-3,-,Flow,1,8/02/2010 4:00:00,MW,22.06381141,13.1476859,16.33667834,21.13834646
System,Line,02. 1-3,-,Flow,1,8/02/2010 4:30:00,MW,22.58237167,13.28720978,16.76310903,21.61663316
System,Line,02. 1-3,-,Flow,1,8/02/2010 5:00:00,MW,24.64664017,14.36173991,19.00409936,24.06405035
System,Line,02. 1-3,-,Flow,1,8/02/2010 5:30:00,MW,26.75079795,16.04160045,21.31196722,26.58233399
System,Line,02. 1-3,-,Flow,1,8/02/2010 6:00:00,MW,26.64929691,16.34292055,22.05206903,27.76121752
System,Line,02. 1-3,-,Flow,1,8/02/2010 6:30:00,MW,30.73478536,21.55764731,27.77438647,28.3876857
System,Line,02. 1-3,-,Flow,1,8/02/2010 7:00:00,MW,28.69911195,27.02645034,27.9008966,26.05828986
System,Line,02. 1-3,-,Flow,1,8/02/2010 7:30:00,MW,27.52959453,28.09953724,26.65631887,24.6314918
System,Line,02. 1-3,-,Flow,1,8/02/2010 8:00:00,MW,26.92687598,27.82817194,25.76715333,24.00978173
System,Line,02. 1-3,-,Flow,1,8/02/2010 8:30:00,MW,26.47525988,27.26018448,25.07340898,23.72104617
System,Line,02. 1-3,-,Flow,1,8/02/2010 9:00:00,MW,26.24714887,26.97948025,24.88468201,23.34179612
System,Line,02. 1-3,-,Flow,1,8/02/2010 9:30:00,MW,26.20492171,26.93747192,24.86835908,23.31807381
System,Line,02. 1-3,-,Flow,1,8/02/2010 10:00:00,MW,26.31047915,27.07897193,24.94914921,23.50699228
System,Line,02. 1-3,-,Flow,1,8/02/2010 10:30:00,MW,26.1201607,26.70049676,24.74351017,23.06493263
System,Line,02. 1-3,-,Flow,1,8/02/2010 11:00:00,MW,25.99283625,26.56305058,24.582128,22.94175678
System,Line,02. 1-3,-,Flow,1,8/02/2010 11:30:00,MW,26.02560393,26.59134057,24.61992261,22.9701917
System,Line,02. 1-3,-,Flow,1,8/02/2010 12:00:00,MW,26.22494932,26.82889046,24.74789152,23.17988299
System,Line,02. 1-3,-,Flow,1,8/02/2010 12:30:00,MW,26.1429074,26.69674898,24.67333845,23.07261523
System,Line,02. 1-3,-,Flow,1,8/02/2010 13:00:00,MW,26.03724725,26.57480913,24.59074316,22.96738396
System,Line,02. 1-3,-,Flow,1,8/02/2010 13:30:00,MW,25.95508612,26.50200867,24.55360279,22.88449656
System,Line,02. 1-3,-,Flow,1,8/02/2010 14:00:00,MW,25.81796654,26.38473022,24.38577754,22.72883484
System,Line,02. 1-3,-,Flow,1,8/02/2010 14:30:00,MW,26.01626678,26.49611315,24.50809341,22.90425853
System,Line,02. 1-3,-,Flow,1,8/02/2010 15:00:00,MW,26.12244091,26.63944088,24.67961919,23.05162371
System,Line,02. 1-3,-,Flow,1,8/02/2010 15:30:00,MW,26.14063829,26.6886903,24.78045892,23.08762454
System,Line,02. 1-3,-,Flow,1,8/02/2010 16:00:00,MW,26.21932714,26.76725576,24.77507321,23.16839849
System,Line,02. 1-3,-,Flow,1,8/02/2010 16:30:00,MW,26.17229406,26.74525769,24.7316543,23.12114108
System,Line,02. 1-3,-,Flow,1,8/02/2010 17:00:00,MW,26.38850827,27.08975909,24.90430222,23.53680192
System,Line,02. 1-3,-,Flow,1,8/02/2010 17:30:00,MW,26.69554329,27.46856265,25.25930981,23.92742931
System,Line,02. 1-3,-,Flow,1,8/02/2010 18:00:00,MW,27.12095173,28.00702219,25.98244772,24.14588313
System,Line,02. 1-3,-,Flow,1,8/02/2010 18:30:00,MW,26.88179302,27.64726167,25.56107751,23.93730773
System,Line,02. 1-3,-,Flow,1,8/02/2010 19:00:00,MW,26.59241761,26.94652547,25.04806136,23.59262445
System,Line,02. 1-3,-,Flow,1,8/02/2010 19:30:00,MW,26.94319209,27.37007383,25.40473009,24.02868792
System,Line,02. 1-3,-,Flow,1,8/02/2010 20:00:00,MW,27.63967177,28.55890474,26.62963121,24.93058515
System,Line,02. 1-3,-,Flow,1,8/02/2010 20:30:00,MW,28.08212258,27.74482383,27.23257199,25.38232053
System,Line,02. 1-3,-,Flow,1,8/02/2010 21:00:00,MW,28.31698002,29.19428092,27.36091242,25.78301179
System,Line,02. 1-3,-,Flow,1,8/02/2010 21:30:00,MW,28.57465771,29.52944267,27.7522616,26.10774497
System,Line,02. 1-3,-,Flow,1,8/02/2010 22:00:00,MW,28.96292705,28.22297355,28.19210087,26.36576748
System,Line,02. 1-3,-,Flow,1,8/02/2010 22:30:00,MW,30.02678541,27.83174721,29.10322942,27.40158713
System,Line,02. 1-3,-,Flow,1,8/02/2010 23:00:00,MW,30.29463757,27.77111339,29.33700966,27.61145526
System,Line,02. 1-3,-,Flow,1,8/02/2010 23:30:00,MW,31.14837622,27.5924997,30.08464804,28.50156032
System,Line,03. 2-4,-,Flow,1,8/02/2010,MW,23.22783679,16.13549314,18.74461836,21.35374357
System,Line,03. 2-4,-,Flow,1,8/02/2010 0:30:00,MW,22.15404163,14.40696057,17.18843959,19.69018529
System,Line,03. 2-4,-,Flow,1,8/02/2010 1:00:00,MW,21.53833339,13.82868029,16.68813511,19.12830998
System,Line,03. 2-4,-,Flow,1,8/02/2010 1:30:00,MW,21.17383411,13.91944074,16.85086774,19.25459269
System,Line,03. 2-4,-,Flow,1,8/02/2010 2:00:00,MW,20.93740216,13.34548937,16.19831751,18.57839926
System,Line,03. 2-4,-,Flow,1,8/02/2010 2:30:00,MW,20.76992952,13.03481162,15.75888948,18.12222397
System,Line,03. 2-4,-,Flow,1,8/02/2010 3:00:00,MW,20.80440916,13.22184287,15.97058765,18.3373701
System,Line,03. 2-4,-,Flow,1,8/02/2010 3:30:00,MW,20.81918617,13.44586136,16.39318056,18.76144072
System,Line,03. 2-4,-,Flow,1,8/02/2010 4:00:00,MW,20.85366583,13.4560447,16.29379636,18.66550448
System,Line,03. 2-4,-,Flow,1,8/02/2010 4:30:00,MW,21.10980048,13.57810979,16.48075235,18.87807394
System,Line,03. 2-4,-,Flow,1,8/02/2010 5:00:00,MW,22.1294133,14.88268773,17.58277032,20.08205319
System,Line,03. 2-4,-,Flow,1,8/02/2010 5:30:00,MW,23.16872879,16.11814996,18.72136437,21.32457879
System,Line,03. 2-4,-,Flow,1,8/02/2010 6:00:00,MW,22.38724406,15.60052975,18.42047347,21.24041718
System,Line,03. 2-4,-,Flow,1,8/02/2010 6:30:00,MW,24.19275727,18.19741671,21.26807682,20.67632178
System,Line,03. 2-4,-,Flow,1,8/02/2010 7:00:00,MW,21.04573918,20.63145479,19.90709592,17.10804685
System,Line,03. 2-4,-,Flow,1,8/02/2010 7:30:00,MW,19.25190433,20.47048428,17.96411995,14.89311739
System,Line,03. 2-4,-,Flow,1,8/02/2010 8:00:00,MW,18.31858,19.76557087,16.60786872,13.80041493
System,Line,03. 2-4,-,Flow,1,8/02/2010 8:30:00,MW,17.63513193,18.88253369,15.55626507,13.33673114
System,Line,03. 2-4,-,Flow,1,8/02/2010 9:00:00,MW,17.2952439,18.44905877,15.25895351,12.93179096
System,Line,03. 2-4,-,Flow,1,8/02/2010 9:30:00,MW,17.23256175,18.38438259,15.23145465,12.84832209
System,Line,03. 2-4,-,Flow,1,8/02/2010 10:00:00,MW,17.38935216,18.60319227,15.36181384,13.06747569
System,Line,03. 2-4,-,Flow,1,8/02/2010 10:30:00,MW,17.15849864,18.02019436,14.93240328,12.53492431
System,Line,03. 2-4,-,Flow,1,8/02/2010 11:00:00,MW,16.96767548,17.80942739,14.7600542,12.35539617
System,Line,03. 2-4,-,Flow,1,8/02/2010 11:30:00,MW,17.0164923,17.85302763,14.80085383,12.39559818
System,Line,03. 2-4,-,Flow,1,8/02/2010 12:00:00,MW,17.30374663,18.21793615,15.05270471,12.69717356
System,Line,03. 2-4,-,Flow,1,8/02/2010 12:30:00,MW,17.19291919,18.01534602,14.93590199,12.54142821
System,Line,03. 2-4,-,Flow,1,8/02/2010 13:00:00,MW,17.03388643,17.82857472,14.80709924,12.39126745
System,Line,03. 2-4,-,Flow,1,8/02/2010 13:30:00,MW,16.91167961,17.71554239,14.69159024,12.27071055
System,Line,03. 2-4,-,Flow,1,8/02/2010 14:00:00,MW,16.71040017,17.53091096,14.47962301,12.05455579
