10,26,22,21,24,12,23,19,26,8,17,7,22,25,14,15,30,28,38,10,73,37,27,15,14,64,40,43,29,31,18,17,20,53,22,31,27,33,20,34,27,27,25,18,22,32,26,26,22,23,22,25,23,28,21,21,29,29,28,35,42,25,30,32,32,34,23,35,30,25,28,26,28
3,10,18,10,20,12,10,10,6,9,9,12,8,7,9,7,32,50,57,11,37,73,48,13,14,34,55,56,48,48,22,14,5,39,2,29,5,58,11,55,6,33,8,6,14,9,5,9,7,8,7,14,9,7,6,8,8,41,30,59,54,47,53,56,52,53,39,57,51,36,45,33,38
8,5,10,3,8,18,3,3,4,16,5,19,4,4,6,3,32,52,51,20,27,48,73,17,19,25,47,49,48,59,33,26,13,33,9,35,3,56,4,61,3,44,8,5,6,2,4,5,2,2,3,14,3,3,9,4,6,36,28,56,45,62,63,62,61,60,51,56,61,51,59,43,41
25,30,22,18,21,28,24,20,29,28,15,30,23,30,17,17,18,12,12,28,15,13,17,73,52,16,13,12,14,16,22,46,45,10,42,22,31,12,26,13,31,19,35,29,22,25,35,19,21,23,26,27,24,30,16,17,33,15,17,12,17,22,14,12,15,13,19,12,15,19,19,23,17
24,33,23,15,17,32,17,14,29,26,11,33,22,27,12,11,21,18,15,31,14,14,19,52,73,12,12,11,21,15,19,49,47,10,41,21,30,13,18,15,30,18,38,32,17,21,31,17,19,18,22,30,22,28,22,15,26,24,20,13,17,22,17,15,16,16,22,12,15,25,15,24,24
11,25,21,25,21,14,27,24,25,11,22,11,24,26,19,20,29,25,35,10,64,34,25,16,12,73,37,40,26,27,22,14,21,57,23,29,26,28,23,29,26,26,23,20,23,33,29,27,25,26,26,23,24,29,17,24,36,26,26,30,35,21,27,28,28,30,20,30,26,23,24,24,27
6,10,10,10,13,11,10,9,9,11,9,10,6,7,9,6,30,44,67,16,40,55,47,13,12,37,73,56,44,51,28,17,9,40,8,25,8,60,6,51,8,39,12,7,18,9,7,8,6,9,6,17,7,6,8,9,10,38,34,60,50,43,52,54,51,53,38,63,52,37,47,35,38
4,13,11,8,14,10,10,5,9,8,5,8,6,8,5,5,29,49,58,10,43,56,49,12,11,40,56,73,47,51,23,14,9,44,7,29,9,56,6,55,10,34,8,4,12,11,8,10,7,8,8,14,7,10,9,6,12,40,28,58,52,45,55,57,53,54,38,59,52,38,49,38,36
14,6,16,11,19,22,8,8,4,21,10,23,10,13,11,7,25,61,46,18,29,48,48,14,21,26,44,47,73,45,29,21,11,31,12,33,5,51,9,50,3,34,8,9,8,10,5,8,6,5,6,13,10,7,8,4,8,37,22,50,44,45,49,52,49,50,39,50,50,40,42,36,39
11,5,5,6,6,19,4,5,5,15,5,19,6,4,6,4,29,48,51,19,31,48,59,16,15,27,51,51,45,73,31,24,13,36,11,31,4,57,4,61,3,43,8,5,9,1,4,3,4,3,5,14,3,2,8,4,7,40,28,56,46,59,61,62,65,62,55,59,68,52,61,47,45
35,4,10,24,10,43,11,22,6,46,26,43,17,15,31,26,25,30,25,47,18,22,33,22,19,22,28,23,29,31,73,25,15,22,15,26,6,24,16,26,3,58,11,21,20,5,5,14,21,17,14,10,9,4,15,17,22,17,24,24,24,30,27,26,26,27,27,24,33,42,32,28,23
23,28,14,7,10,31,11,9,25,31,6,34,13,21,8,7,24,21,20,32,17,14,26,46,49,14,17,14,21,24,25,73,50,13,46,24,25,20,11,21,24,25,27,22,13,15,30,16,11,13,19,20,14,21,16,13,21,21,23,19,22,30,21,21,24,22,26,20,25,24,29,33,23
21,41,23,16,17,25,17,12,42,23,12,27,22,30,14,12,23,8,9,27,20,5,13,45,47,21,9,9,11,13,15,50,73,15,59,21,41,6,20,7,41,12,40,34,20,29,45,27,19,22,27,33,25,38,23,21,32,15,21,5,15,14,8,6,10,8,15,9,10,18,14,29,17
10,19,17,23,20,14,24,21,19,12,21,12,21,20,19,18,26,33,40,12,53,39,33,10,10,57,40,44,31,36,22,13,15,73,17,32,18,37,21,35,19,30,16,16,17,28,23,22,21,24,25,19,21,24,17,22,29,30,22,37,35,32,35,37,34,36,26,39,35,30,32,25,31
27,41,24,18,17,26,22,17,44,24,15,27,23,31,14,17,17,7,8,26,22,2,9,42,41,23,8,7,12,11,15,46,59,17,73,23,44,4,24,5,43,11,37,35,23,32,50,28,23,26,32,29,29,40,26,27,35,13,17,3,12,11,6,5,7,6,14,7,8,13,14,24,16
19,19,21,14,16,21,21,17,21,19,19,21,22,23,17,17,21,33,26,22,31,29,35,22,21,29,25,29,33,31,26,24,21,32,23,73,20,30,22,35,19,32,12,16,15,20,23,24,17,17,25,13,21,24,28,21,22,28,17,30,22,32,35,33,33,34,33,27,35,34,33,26,38
17,60,44,25,39,14,39,30,64,13,25,16,35,38,18,27,22,3,8,16,27,5,3,31,30,26,8,9,5,4,6,25,41,18,44,20,73,4,38,1,65,3,50,40,35,49,57,49,33,39,42,49,44,54,42,42,35,15,26,4,12,3,2,0,3,2,7,6,1,7,5,19,12
4,6,12,4,15,11,6,5,3,10,5,13,3,4,5,2,33,53,64,16,33,58,56,12,13,28,60,56,51,57,24,20,6,37,4,30,4,73,5,63,3,38,7,4,12,4,2,5,2,4,5,13,3,2,5,3,4,45,32,70,53,55,63,66,62,63,45,68,60,42,54,38,42
34,38,46,51,47,24,62,58,40,29,49,22,58,47,44,53,12,9,4,22,20,11,4,26,18,23,6,6,9,4,16,11,20,21,24,22,38,5,73,1,41,11,31,41,38,54,39,47,56,54,52,29,58,47,40,52,39,6,14,5,5,6,3,1,1,0,6,3,5,8,3,8,9
5,3,7,4,9,12,2,1,2,10,2,12,2,4,2,1,33,53,55,12,34,55,61,13,15,29,51,55,50,61,26,21,7,35,5,35,1,63,1,73,1,40,6,2,5,1,1,3,2,2,2,12,1,1,6,3,5,46,29,62,52,58,69,70,69,70,53,61,63,48,58,44,47
15,63,43,26,39,9,41,30,70,10,26,11,37,40,19,28,23,4,8,12,27,6,3,31,30,26,8,10,3,3,3,24,41,19,43,19,65,3,41,1,73,3,51,42,34,52,60,48,35,41,43,48,48,58,46,44,35,14,26,3,12,2,2,0,2,2,7,5,1,7,5,18,12
25,4,9,17,10,30,10,14,5,34,17,32,15,13,19,17,28,40,38,35,27,33,44,19,18,26,39,34,34,43,58,25,12,30,11,32,3,38,11,40,3,73,13,19,15,5,4,10,15,13,10,14,7,3,15,10,15,21,28,38,33,40,41,40,38,41,36,38,45,50,44,36,33
18,50,33,21,31,21,27,21,48,17,19,22,33,35,13,18,28,5,10,22,25,8,8,35,38,23,12,8,8,8,11,27,40,16,37,12,50,7,31,6,51,13,73,46,29,39,43,33,25,25,27,60,33,43,32,28,27,15,32,7,16,10,7,5,7,7,14,10,6,16,7,20,15
35,38,34,32,26,34,38,34,39,35,31,35,46,43,29,34,25,5,5,34,18,6,5,29,32,20,7,4,9,5,21,22,34,16,35,16,40,4,41,2,42,19,46,73,34,38,38,37,36,34,38,36,42,38,43,37,34,11,24,3,7,7,3,2,2,4,9,5,4,15,6,16,14
28,33,36,33,37,19,45,45,32,24,45,18,37,34,40,45,14,8,15,22,22,14,6,22,17,23,18,12,8,9,20,13,20,17,23,15,35,12,38,5,34,15,29,34,73,41,28,43,39,40,34,30,41,35,39,40,32,14,18,11,11,8,6,6,6,7,10,13,8,11,8,15,17
24,46,51,45,50,13,58,44,50,15,39,11,52,48,32,39,17,9,7,11,32,9,2,25,21,33,9,11,10,1,5,15,29,28,32,20,49,4,54,1,52,5,39,38,41,73,50,48,50,53,49,37,61,63,43,50,41,9,19,3,8,3,3,1,1,1,6,4,3,5,4,15,8
17,54,36,28,32,12,40,31,59,10,26,15,39,43,21,28,17,4,7,14,26,5,4,35,31,29,7,8,5,4,5,30,45,23,50,23,57,2,39,1,60,4,43,38,28,50,73,40,38,42,47,39,41,57,37,45,42,11,19,2,9,4,3,1,2,2,9,5,2,7,7,17,8
24,44,43,32,43,15,46,40,47,21,40,13,41,39,36,41,15,10,7,16,26,9,5,19,17,27,8,10,8,3,14,16,27,22,28,24,49,5,47,3,48,10,33,37,43,48,40,73,42,45,47,35,50,48,53,47,35,10,16,5,12,3,3,2,3,5,5,6,3,9,4,14,11
43,33,40,60,44,26,57,61,33,30,54,22,56,42,49,57,10,8,4,25,22,7,2,21,19,25,6,7,6,4,21,11,19,21,23,17,33,2,56,2,35,15,25,36,39,50,38,42,73,64,58,21,50,44,38,55,40,5,12,1,4,4,3,2,1,2,7,2,4,7,4,10,6
37,35,43,55,45,20,58,58,39,27,51,18,51,42,46,56,12,8,8,20,23,8,2,23,18,26,9,8,5,3,17,13,22,24,26,17,39,4,54,2,41,13,25,34,40,53,42,45,64,73,63,25,51,45,39,58,40,5,13,3,7,3,3,2,1,1,5,5,3,6,5,10,9
34,39,39,45,39,24,54,52,42,25,47,24,53,44,42,50,8,9,6,25,22,7,3,26,22,26,6,8,6,5,14,19,27,25,32,25,42,5,52,2,43,10,27,38,34,49,47,47,58,63,73,24,51,51,40,56,42,4,8,4,6,7,3,2,2,2,9,5,6,7,8,11,12
14,50,37,19,34,14,30,19,47,13,17,15,30,34,13,16,33,12,16,16,25,14,14,27,30,23,17,14,13,14,10,20,33,19,29,13,49,13,29,12,48,14,60,36,30,37,39,35,21,25,24,73,31,38,32,30,21,24,38,13,20,12,13,10,13,13,17,16,12,17,10,25,18
31,44,52,45,49,19,60,48,48,22,47,17,57,49,40,45,12,9,4,17,23,9,3,24,22,24,7,7,10,3,9,14,25,21,29,21,44,3,58,1,48,7,33,42,41,61,41,50,50,51,51,31,73,55,48,54,36,8,15,3,7,5,3,1,1,1,7,3,5,6,6,12,10
21,52,47,36,42,14,49,36,57,13,33,13,50,46,26,33,15,7,6,14,28,7,3,30,28,29,6,10,7,2,4,21,38,24,40,24,54,2,47,1,58,3,43,38,35,63,57,48,44,45,51,38,55,73,42,49,42,9,18,1,6,5,3,1,1,1,7,3,2,6,5,16,10
30,40,34,31,32,21,41,37,46,20,38,19,41,39,36,40,17,10,7,22,21,6,9,16,22,17,8,9,8,8,15,16,23,17,26,28,42,5,40,6,46,15,32,43,39,43,37,53,38,39,40,32,48,42,73,44,27,13,20,5,13,8,6,4,6,8,13,6,7,17,8,20,18
31,40,44,46,41,20,55,51,47,24,50,16,50,42,45,51,14,5,7,20,21,8,4,17,15,24,9,6,4,4,17,13,21,22,27,21,42,3,52,3,44,10,28,37,40,50,45,47,55,58,56,30,54,49,44,73,37,11,18,2,7,5,4,2,2,2,6,5,4,6,8,10,12
28,33,27,36,25,24,41,36,34,21,34,22,38,41,31,36,13,7,11,21,29,8,6,33,26,36,10,12,8,7,22,21,32,29,35,22,35,4,39,5,35,15,27,34,32,41,42,35,40,40,42,21,36,42,27,37,73,9,8,5,10,9,6,5,5,6,10,5,7,11,11,14,13
9,16,15,8,19,13,9,7,15,12,6,13,9,14,6,5,35,35,40,15,29,41,36,15,24,26,38,40,37,40,17,21,15,30,13,28,15,45,6,46,14,21,15,11,14,9,11,10,5,5,4,24,8,9,13,11,9,73,36,43,38,39,43,44,46,45,40,43,42,30,35,32,53
15,26,26,17,24,15,14,12,27,17,10,17,15,18,10,9,52,20,34,20,28,30,28,17,20,26,34,28,22,28,24,23,21,22,17,17,26,32,14,29,26,28,32,24,18,19,19,16,12,13,8,38,15,18,20,18,8,36,73,31,35,25,28,27,30,31,25,33,30,24,27,28,29
2,7,12,3,15,11,5,4,3,8,4,12,2,4,4,1,31,52,64,14,35,59,56,12,13,30,60,58,50,56,24,19,5,37,3,30,4,70,5,62,3,38,7,3,11,3,2,5,1,3,4,13,3,1,5,2,5,43,31,73,54,54,62,65,61,62,44,66,59,42,53,37,41
4,15,15,7,19,13,5,6,13,11,8,14,4,7,9,5,36,44,52,14,42,54,45,17,17,35,50,52,44,46,24,22,15,35,12,22,12,53,5,52,12,33,16,7,11,8,9,12,4,7,6,20,7,6,13,7,10,38,35,54,73,45,48,51,50,51,37,56,47,38,44,38,33
10,5,9,4,9,22,4,6,3,17,6,24,5,3,7,4,30,48,47,24,25,47,62,22,22,21,43,45,45,59,30,30,14,32,11,32,3,55,6,58,2,40,10,7,8,3,4,3,4,3,7,12,5,5,8,5,9,39,25,54,45,73,58,59,61,58,54,53,60,50,60,41,43
6,4,9,5,11,13,4,0,3,11,2,13,4,5,2,1,30,53,56,13,30,53,63,14,17,27,52,55,49,61,27,21,8,35,6,35,2,63,3,69,2,41,7,3,6,3,3,3,3,3,3,13,3,3,6,4,6,43,28,62,48,58,73,70,67,68,51,61,63,46,58,43,45
6,2,7,4,9,13,2,1,0,11,3,13,2,3,3,1,31,56,58,13,32,56,62,12,15,28,54,57,52,62,26,21,6,37,5,33,0,66,1,70,0,40,5,2,6,1,1,2,2,2,2,10,1,1,4,2,5,44,27,65,51,59,70,73,68,69,52,64,64,47,59,42,45
7,5,7,3,9,15,2,1,3,12,1,15,2,2,2,0,34,52,55,15,32,52,61,15,16,28,51,53,49,65,26,24,10,34,7,33,3,62,1,69,2,38,7,2,6,1,2,3,1,1,2,13,1,1,6,2,5,46,30,61,50,61,67,68,73,70,55,61,64,48,58,45,47
6,4,6,4,8,12,2,2,3,11,2,12,2,4,2,1,33,53,57,14,34,53,60,13,16,30,53,54,50,62,27,22,8,36,6,34,2,63,0,70,2,41,7,4,7,1,2,5,2,1,2,13,1,1,8,2,6,45,31,62,51,58,68,69,70,73,52,62,63,49,58,44,46
13,8,8,6,10,18,6,5,8,14,7,20,10,9,8,6,27,42,39,17,23,39,51,19,22,20,38,38,39,55,27,26,15,26,14,33,7,45,6,53,7,36,14,9,10,6,9,5,7,5,9,17,7,7,13,6,10,40,25,44,37,54,51,52,55,52,73,44,55,45,52,48,46
5,8,11,6,12,11,5,4,6,11,7,13,3,4,7,3,32,50,65,16,35,57,56,12,12,30,63,59,50,59,24,20,9,39,7,27,6,68,3,61,5,38,10,5,13,4,5,6,2,5,5,16,3,3,6,5,5,43,33,66,56,53,61,64,61,62,44,73,60,43,55,40,40
10,2,6,6,9,18,5,6,3,15,5,20,6,6,6,4,29,53,53,18,30,51,61,15,15,26,52,52,50,68,33,25,10,35,8,35,1,60,5,63,1,45,6,4,8,3,2,3,4,3,6,12,5,2,7,4,7,42,30,59,47,60,63,64,64,63,55,60,73,51,62,46,47
17,7,7,9,5,26,5,9,8,23,9,29,8,9,11,10,30,44,38,27,25,36,51,19,25,23,37,38,40,52,42,24,18,30,13,34,7,42,8,48,7,50,16,15,11,5,7,9,7,6,7,17,6,6,17,6,11,30,24,42,38,50,46,47,48,49,45,43,51,73,47,41,37
10,5,7,5,5,17,4,4,7,16,4,19,5,5,6,5,29,46,49,19,28,45,59,19,15,24,47,49,42,61,32,29,14,32,14,33,5,54,3,58,5,44,7,6,8,4,7,4,4,5,8,10,6,5,8,8,11,35,27,53,44,60,58,59,58,58,52,55,62,47,73,45,40
13,20,12,8,8,16,10,7,20,17,6,19,12,15,7,7,32,38,36,18,26,33,43,23,24,24,35,38,36,47,28,33,29,25,24,26,19,38,8,44,18,36,20,16,15,15,17,14,10,10,11,25,12,16,20,10,14,32,28,37,38,41,43,42,45,44,48,40,46,41,45,73,35
15,11,14,8,15,18,9,11,13,16,11,16,11,13,10,11,31,40,39,17,28,38,41,17,24,27,38,36,39,45,23,23,17,31,16,38,12,42,9,47,12,33,15,14,17,8,8,11,6,9,12,18,10,10,18,12,13,53,29,41,33,43,45,45,47,46,46,40,47,37,40,35,73
