0.26278,-0.26391,0.080432,0.54588,-0.29764,-0.10373,0.26214,0.73059,-0.15357,0.26662,1,-0.20075,0.34819,0.16679,0.86748,0.84539,0.0028092,-0.01595,0.19115,-0.058603,0.2609,-0.033142,-0.0030262,-0.086999,-0.1252,0.40237,0.14373,0.066869,0.1414,0.026229,0.41211,0.011348,-0.044671,0.39786,0.17183,0.17603,-0.41711,0.20313,0.52473,0.070941,-0.35699,0.35402,0.18603,0.35015,0.22818,-0.0044052,-0.063095,0.06348,0.13272,0.40581,-0.02484,-0.030356,0.29447,0.043322,-0.031316,0.16519,0.31543,0.028453,0.11897,0.14385,0.13747,-0.06741,0.12442,0.26319,-0.22749,-0.40705,-0.17672,0.38942,-0.046679,0.28597,-0.2521,0.12875,0.03907
0.49572,-0.20434,-0.34057,-0.099407,-0.15765,0.75979,-0.27513,-0.16653,-0.31818,0.4619,-0.20075,1,-0.23753,-0.18651,-0.0027365,-0.16741,-0.01631,0.23902,-0.021257,0.51563,0.044096,-0.048098,0.17689,0.19215,0.10576,-0.10925,-0.041061,-0.095734,-0.21764,0.088822,0.18115,-0.12088,-0.13722,-0.2178,-0.16283,-0.16211,-0.37253,0.2071,-0.2115,0.057248,-0.32976,-0.14281,0.038791,0.21694,-0.068079,-0.16036,-0.44121,-0.20176,-0.015899,-0.23102,-0.22486,-0.16476,-0.26818,-0.2685,0.31337,-0.066229,-0.28882,-0.23449,0.014621,0.065951,0.16278,0.26249,0.14508,0.23981,0.20125,0.0087416,-0.029256,0.019945,0.065486,-0.21985,0.16866,0.061946,-0.11709
-0.11275,0.43086,0.45854,0.23759,0.089276,-0.42175,0.77426,0.51111,0.14249,-0.23413,0.34819,-0.23753,1,0.71912,0.18164,0.50846,-0.41532,0.029806,0.010817,-0.22117,-0.14442,-0.20527,-0.32751,0.24591,-0.19361,0.028781,0.16232,0.16103,0.17021,-0.47882,-0.13744,-0.14558,-0.0013367,-0.075039,0.17213,0.020216,0.12211,-0.49311,0.48676,-0.37841,0.1703,0.02824,0.29353,-0.23367,0.055184,0.00090058,0.22667,0.37316,0.46557,0.43108,0.4187,0.073163,0.33673,0.33785,-0.057671,0.23333,0.33743,-0.47721,-0.37748,-0.33376,-0.43546,-0.30517,-0.41982,-0.48978,-0.10707,-0.30278,-0.02241,-0.21262,-0.29529,-0.087981,-0.40521,0.0065788,-0.36962
-0.082877,0.55124,0.21572,0.19563,-0.10632,-0.22558,0.69421,0.23991,0.26281,-0.020316,0.16679,-0.18651,0.71912,1,0.14244,0.14118,0.0019694,-0.086758,-0.22351,-0.20163,-0.36147,-0.30057,-0.38805,0.065949,-0.25668,-0.24634,0.052933,-0.18744,0.0076733,-0.5384,-0.10505,0.053977,0.0063585,-0.24036,0.22709,-0.080814,0.22918,-0.54781,0.50692,-0.36279,0.27874,0.12878,0.036283,-0.058385,0.016052,0.19665,0.22407,0.30954,0.30536,0.47963,0.26521,0.072535,0.34743,0.28976,-0.065094,0.36083,-0.017211,-0.42448,-0.14549,-0.51979,-0.48355,-0.32513,-0.40148,-0.55113,-0.3128,-0.35203,0.040221,-0.35793,-0.35549,0.13751,-0.38784,-0.051885,-0.10845
0.46169,-0.4242,-0.081484,0.51283,-0.41759,0.17805,0.073424,0.58649,-0.26031,0.4272,0.86748,-0.0027365,0.18164,0.14244,1,0.70044,0.065243,-0.15202,0.12022,0.22059,0.1344,-0.0044146,0.17535,-0.12383,-0.23616,0.20783,0.006163,-0.0064772,-0.041404,0.048142,0.51355,0.10422,-0.12029,0.26643,0.17956,-0.0039473,-0.44405,0.32436,0.29697,0.14392,-0.47058,0.32621,0.13282,0.51707,0.24649,-0.086955,-0.26482,-0.11678,0.036255,0.36938,-0.13804,-0.1387,0.03013,-0.13448,0.015301,0.21195,0.19061,0.02889,0.098748,0.079274,0.061235,0.12017,0.24544,0.30319,-0.12483,-0.44751,-0.16091,0.32639,0.086582,0.18782,-0.090647,0.12122,-0.016144
0.056392,-0.23978,0.16739,0.23,-0.11801,-0.23269,0.25518,0.67333,-0.17285,0.10475,0.84539,-0.16741,0.50846,0.14118,0.70044,1,-0.26565,0.050757,0.27309,-0.0046313,0.28147,-0.086967,-0.054546,-0.083592,-0.14959,0.45826,0.245,0.25099,0.23311,0.047533,0.21069,-0.23576,-0.092354,0.39966,0.090581,0.27707,-0.36107,0.12514,0.41844,-0.007739,-0.27746,0.14329,0.19537,0.11809,0.059278,-0.087216,0.0059891,0.20132,0.1837,0.15061,0.11858,-0.13898,0.39072,0.20134,-0.0029016,0.23705,0.52221,-0.045579,-0.019411,0.19821,0.14474,-0.072874,-0.044406,0.15332,-0.13547,-0.30514,-0.20627,0.41769,-0.0055338,0.045209,-0.16335,0.12017,-0.080121
0.20314,-0.030695,-0.18731,0.18676,-0.374,0.2427,-0.19644,-0.19682,0.13193,0.34427,0.0028092,-0.01631,-0.41532,0.0019694,0.065243,-0.26565,1,0.15861,-0.069082,0.076584,-0.012316,-0.22646,-0.17232,-0.23592,0.098164,-0.044567,0.067282,-0.39125,0.0589,0.22188,0.30526,0.26732,0.1614,0.16327,0.12001,0.035951,-0.032612,0.1196,0.070741,-0.021424,0.082856,0.35233,-0.38694,0.3637,-0.15136,0.10714,-0.011109,-0.26447,-0.15574,0.097159,-0.10688,0.024442,0.027037,-0.036128,-0.020215,-0.048717,-0.16905,0.31664,0.65136,0.037827,0.19931,-0.23072,0.02003,0.15204,-0.42376,-0.051748,-0.10464,0.091274,-0.092495,0.52948,-0.0086714,-0.067203,0.69185
0.10854,0.045931,-0.011524,-0.072609,-0.16785,0.12657,0.066054,0.10829,-0.24226,0.19112,-0.01595,0.23902,0.029806,-0.086758,-0.15202,0.050757,0.15861,1,0.3233,0.21664,0.39859,-0.24094,-0.28267,-0.033715,0.076486,0.47784,0.31957,-0.026578,0.47701,0.031778,0.24134,-0.26827,-0.13928,0.39729,0.091267,0.12859,-0.26576,0.13125,0.065028,-0.17685,-0.087349,0.24549,-0.25946,0.083297,-0.31987,-0.14083,0.0788,-0.035851,-0.14915,-0.15759,-0.026417,0.043845,-0.031365,0.03769,0.059979,-0.078844,0.060414,0.059848,0.46341,0.27054,0.29553,-0.17826,-0.045303,0.25487,-0.3131,0.098998,-0.1217,0.16148,-0.35447,0.14396,-0.13796,0.074107,0.39975
0.045244,-0.27524,0.10449,0.064623,-0.0033544,-0.1078,0.17925,0.41989,-0.47708,-0.11928,0.19115,-0.021257,0.010817,-0.22351,0.12022,0.27309,-0.069082,0.3233,1,0.12107,0.78896,0.35784,0.011941,-0.027434,0.088572,0.66856,0.54267,0.56898,0.34291,0.12784,0.32845,-0.42611,-0.43099,0.6433,-0.35173,0.41691,-0.36445,0.50703,0.099634,0.33181,-0.42023,0.26668,-0.20888,0.063333,-0.26547,0.16234,-0.18305,0.16013,-0.062838,-0.045435,0.043416,-0.16751,-0.027885,-0.19001,-0.16845,-0.27552,0.010703,0.25175,0.072169,0.74181,0.50949,0.082569,0.20481,0.45813,-0.1127,-0.0012732,-0.36449,0.67229,0.12833,-0.12192,-0.0289,-0.034316,0.18968
0.52857,-0.51033,-0.42401,-0.078206,-0.29471,0.51832,-0.41516,-0.064985,-0.34206,0.3017,-0.058603,0.51563,-0.22117,-0.20163,0.22059,-0.0046313,0.076584,0.21664,0.12107,1,0.14944,-0.099584,0.28979,-0.07431,-0.030288,0.085946,-0.079083,-0.10739,-0.098287,0.26583,0.46577,0.054261,-0.25003,-0.0061536,0.017027,-0.22948,-0.45171,0.40776,-0.36665,0.12955,-0.49597,0.046378,0.12297,0.53182,-0.082594,-0.29082,-0.30801,-0.2247,-0.38455,-0.25815,-0.42175,-0.051995,-0.53894,-0.38245,0.17539,-0.030841,-0.07889,0.011314,0.14704,0.16786,0.18265,0.25686,0.27809,0.36513,0.012153,-0.1581,-0.024654,0.10585,0.28425,-0.10285,0.2733,0.30033,0.06651
0.055678,-0.36711,-0.041902,-0.083007,-0.049381,-0.065,-0.00016192,0.39352,-0.44945,0.098378,0.2609,0.044096,-0.14442,-0.36147,0.1344,0.28147,-0.012316,0.39859,0.78896,0.14944,1,0.37635,0.13996,-0.21909,-0.076669,0.88683,0.4855,0.378,0.3876,0.17635,0.50343,-0.41985,-0.35366,0.79927,-0.17038,0.49343,-0.43821,0.59104,0.068362,0.49914,-0.44482,0.37458,-0.29024,0.063153,-0.20644,-0.0020695,-0.28177,0.12118,-0.26015,-0.27112,-0.21477,-0.19537,-0.083458,-0.15561,-0.052621,-0.17493,0.16427,0.34374,0.26189,0.76181,0.7268,0.1914,0.38142,0.63342,-0.024133,0.14524,-0.34463,0.62946,-0.0098556,0.044953,0.091851,-0.15787,0.29749
-0.038149,-0.35479,0.012222,-0.046243,0.26365,-0.16258,-0.070521,0.11068,-0.6288,-0.073188,-0.033142,-0.048098,-0.20527,-0.30057,-0.0044146,-0.086967,-0.22646,-0.24094,0.35784,-0.099584,0.37635,1,0.56786,-0.10219,-0.042147,0.16227,0.094426,0.56475,-0.022673,0.1134,0.029884,-0.31817,-0.52114,0.23527,-0.61245,0.20835,-0.23318,0.50161,-0.16489,0.78231,-0.48406,-0.16571,-0.09072,-0.16567,0.28163,-0.026256,-0.54706,-0.052801,-0.085657,-0.2226,-0.27325,-0.14634,-0.32814,-0.59207,-0.016951,-0.5001,-0.26691,0.29073,-0.17075,0.52141,0.31797,0.6247,0.57834,0.44711,0.59084,0.47559,-0.21616,0.34246,0.37289,-0.3269,0.3481,-0.35725,-0.10444
0.35679,-0.63357,-0.36386,0.012731,-0.059051,0.24962,-0.53099,-0.1125,-0.47007,0.12694,-0.0030262,0.17689,-0.32751,-0.38805,0.17535,-0.054546,-0.17232,-0.28267,0.011941,0.28979,0.13996,0.56786,1,-0.18476,-0.3239,0.025232,-0.17591,0.32466,-0.073064,0.49374,0.13809,-0.12112,-0.30104,0.12476,-0.25594,0.031098,-0.32104,0.61114,-0.5174,0.73535,-0.59548,-0.25899,0.1629,0.21724,0.089346,-0.49555,-0.57961,-0.43883,-0.041465,-0.28387,-0.22385,-0.2658,-0.62811,-0.69451,-0.093762,-0.28202,-0.083674,0.070071,-0.28293,0.32296,0.27863,0.72819,0.83211,0.61969,0.70491,0.45558,0.12849,0.25195,0.5676,-0.21849,0.66647,-0.033216,-0.27117
0.017654,0.34024,0.29686,0.13864,0.40028,0.044548,0.20619,-0.078439,0.18825,-0.33678,-0.086999,0.19215,0.24591,0.065949,-0.12383,-0.083592,-0.23592,-0.033715,-0.027434,-0.07431,-0.21909,-0.10219,-0.18476,1,0.44376,-0.24121,0.14993,0.20414,-0.36079,-0.30876,-0.30985,0.12961,0.37498,-0.46347,0.066289,-0.37396,0.17015,-0.43183,-0.039552,-0.291,0.16141,-0.21667,0.27116,-0.29924,0.11819,-0.066578,0.1183,0.021797,0.2304,0.12716,0.048809,0.061923,0.17984,0.22495,0.040162,-0.097173,-0.14964,-0.45453,-0.34743,-0.34928,-0.38789,-0.19795,-0.3576,-0.30568,0.23308,-0.20667,-0.090917,-0.083895,-0.076098,-0.34819,-0.53967,0.25849,-0.31765
-0.0024464,0.1332,0.15826,0.11135,0.17936,0.078032,-0.0021263,-0.077658,-0.024548,-0.18427,-0.1252,0.10576,-0.19361,-0.25668,-0.23616,-0.14959,0.098164,0.076486,0.088572,-0.030288,-0.076669,-0.042147,-0.3239,0.44376,1,-0.15386,0.027797,0.0086365,-0.2234,-0.018144,-0.15542,0.29242,0.244,-0.29728,-0.26732,-0.12731,0.0050367,-0.21594,0.042676,-0.24451,0.052182,-0.12552,0.16365,-0.1244,-0.034476,0.2485,0.13065,0.16589,0.055816,0.039781,-0.044729,0.39014,0.21944,0.07505,0.035476,-0.35132,-0.37627,0.080721,0.096337,-0.034284,-0.0073596,-0.3294,-0.35452,-0.12373,-0.17222,-0.11241,-0.18016,0.058176,0.031957,-0.13044,-0.32659,0.14096,0.11411
-0.00011056,-0.27644,0.080415,-0.03815,-0.075737,-0.23375,0.059132,0.48494,-0.3519,0.065551,0.40237,-0.10925,0.028781,-0.24634,0.20783,0.45826,-0.044567,0.47784,0.66856,0.085946,0.88683,0.16227,0.025232,-0.24121,-0.15386,1,0.46216,0.26392,0.52214,0.10542,0.38911,-0.45661,-0.30885,0.885,0.051692,0.52089,-0.36025,0.48589,0.16936,0.33493,-0.32026,0.33289,-0.22716,0.062853,-0.20394,-0.11572,-0.093854,0.14965,-0.20021,-0.20717,-0.087502,-0.087628,0.050521,0.034524,-0.066932,-0.028893,0.39504,0.31522,0.30236,0.67485,0.57206,0.046328,0.29017,0.56925,-0.12466,0.10798,-0.38681,0.51668,-0.16604,0.068086,-0.021771,-0.2051,0.284
-0.32721,0.0099977,0.32595,-0.22884,0.33369,-0.33002,0.21983,0.30989,-0.078321,-0.20498,0.14373,-0.041061,0.16232,0.052933,0.006163,0.245,0.067282,0.31957,0.54267,-0.079083,0.4855,0.094426,-0.17591,0.14993,0.027797,0.46216,1,0.38195,0.2755,-0.0666,0.1348,-0.3845,-0.14546,0.42626,-0.17803,0.32882,-0.098491,0.048356,0.18156,0.0828,-0.075279,0.22763,-0.20729,-0.38847,-0.27369,0.066678,0.0057967,0.23854,-0.037905,-0.20168,0.010467,-0.17963,0.22575,0.11846,0.0052887,-0.19093,0.20003,-0.0038954,0.074476,0.30965,0.34757,-0.11408,-0.13649,0.13319,-0.088958,-0.038944,-0.19372,0.59399,-0.17648,0.038124,-0.19297,-0.022957,0.25305
-0.044789,-0.23801,0.097945,0.011386,0.20993,-0.29671,0.044136,0.12986,-0.40538,-0.40044,0.066869,-0.095734,0.16103,-0.18744,-0.0064772,0.25099,-0.39125,-0.026578,0.56898,-0.10739,0.378,0.56475,0.32466,0.20414,0.0086365,0.26392,0.38195,1,0.19926,0.21414,-0.1466,-0.44825,-0.32729,0.31182,-0.56349,0.24864,-0.14138,0.30504,-0.2492,0.46626,-0.29209,-0.28956,0.027718,-0.25822,-0.10253,-0.27232,-0.35427,0.12111,0.16987,-0.24271,0.10904,-0.36115,-0.10655,-0.31479,-0.14628,-0.47657,-0.048803,-0.099937,-0.46384,0.39133,0.28277,0.34527,0.20513,0.30113,0.46166,0.3862,-0.16292,0.58626,0.48804,-0.51799,0.16235,0.023174,-0.27682
-0.053407,-0.090091,0.16198,0.048543,-0.14049,-0.32271,0.064681,0.2565,-0.076314,-0.14948,0.1414,-0.21764,0.17021,0.0076733,-0.041404,0.23311,0.0589,0.47701,0.34291,-0.098287,0.3876,-0.022673,-0.073064,-0.36079,-0.2234,0.52214,0.2755,0.19926,1,0.26233,0.023641,-0.37801,-0.26669,0.55283,0.023689,0.25433,-0.00093157,0.19468,0.04274,0.079531,0.072388,0.084617,-0.13971,0.0061764,-0.1399,-0.26866,0.006721,0.026297,0.14245,-0.10774,0.24553,0.051353,-0.093864,-0.0075089,-0.38418,-0.12278,0.39349,0.19557,0.052866,0.34323,0.28298,-0.10152,0.11339,0.20308,-0.23672,0.26318,-0.0082863,0.15714,-0.040989,-0.011742,0.15771,-0.041635,0.15024
0.17335,-0.6265,-0.47927,-0.0091062,-0.25182,0.19013,-0.70403,-0.25439,-0.18312,0.078865,0.026229,0.088822,-0.47882,-0.5384,0.048142,0.047533,0.22188,0.031778,0.12784,0.26583,0.17635,0.1134,0.49374,-0.30876,-0.018144,0.10542,-0.0666,0.21414,0.26233,1,0.16918,-0.022171,-0.036335,0.25582,-0.16325,0.091317,-0.37305,0.6115,-0.4841,0.42619,-0.33262,-0.090779,-0.00062885,0.37932,-0.033944,-0.40083,-0.36065,-0.50428,-0.12981,-0.40843,-0.12303,-0.28257,-0.31861,-0.40817,-0.1124,-0.28555,0.082312,0.3117,0.12752,0.46098,0.5555,0.32819,0.4971,0.59443,0.094038,0.31359,0.24743,0.46169,0.67779,0.085141,0.5288,0.35869,0.22927
0.44187,-0.43487,-0.33633,0.27681,-0.53764,0.38058,-0.020526,0.39403,-0.29172,0.58379,0.41211,0.18115,-0.13744,-0.10505,0.51355,0.21069,0.30526,0.24134,0.32845,0.46577,0.50343,0.029884,0.13809,-0.30985,-0.15542,0.38911,0.1348,-0.1466,0.023641,0.16918,1,0.16942,-0.12616,0.40118,0.077187,0.076813,-0.62787,0.47364,0.15903,0.24795,-0.54075,0.79955,-0.1214,0.58222,-0.066003,0.054299,-0.32773,-0.16132,-0.2463,0.14179,-0.33163,-0.071297,-0.24384,-0.27859,0.024817,0.037425,-0.014648,0.26281,0.4021,0.30146,0.38184,0.08961,0.34956,0.47113,-0.29854,-0.33429,-0.14766,0.32316,-0.038742,0.49344,0.029795,0.062464,0.34179
0.20414,0.048069,-0.16493,0.31157,-0.23536,0.26696,-0.12974,-0.23395,0.39752,0.16439,0.011348,-0.12088,-0.14558,0.053977,0.10422,-0.23576,0.26732,-0.26827,-0.42611,0.054261,-0.41985,-0.31817,-0.12112,0.12961,0.29242,-0.45661,-0.3845,-0.44825,-0.37801,-0.022171,0.16942,1,0.62766,-0.44176,0.41022,-0.4893,0.1209,-0.31187,-0.11212,-0.26276,0.14515,0.26975,0.2688,0.21993,0.21919,0.10982,0.18859,-0.20952,-0.0070974,0.3675,-0.10203,0.31428,-0.10243,0.096242,-0.089746,0.18458,-0.22597,0.10894,0.057233,-0.50941,-0.36233,-0.23748,-0.12042,-0.26244,-0.25572,-0.35924,0.22452,-0.33935,-0.0095427,0.388,-0.13891,0.2982,0.086077
-0.10519,0.27261,0.080836,0.088763,0.015786,0.044746,-0.0719,-0.30384,0.66475,-0.072972,-0.044671,-0.13722,-0.0013367,0.0063585,-0.12029,-0.092354,0.1614,-0.13928,-0.43099,-0.25003,-0.35366,-0.52114,-0.30104,0.37498,0.244,-0.30885,-0.14546,-0.32729,-0.26669,-0.036335,-0.12616,0.62766,1,-0.37496,0.57334,-0.2802,0.27717,-0.48731,-0.086088,-0.42052,0.45478,0.10281,0.092515,-0.13976,-0.010358,-0.050153,0.4009,-0.16947,0.19893,0.14365,0.15754,0.026881,0.29322,0.57187,-0.056063,0.36618,0.078293,-0.15871,-0.0039471,-0.53381,-0.29577,-0.35319,-0.3818,-0.36812,-0.12833,-0.19615,0.15293,-0.25758,-0.12129,0.23753,-0.29194,0.24801,-0.018404
0.033905,-0.36347,-0.023761,0.05294,-0.26157,-0.20497,-0.014409,0.41775,-0.41062,0.1496,0.39786,-0.2178,-0.075039,-0.24036,0.26643,0.39966,0.16327,0.39729,0.6433,-0.0061536,0.79927,0.23527,0.12476,-0.46347,-0.29728,0.885,0.42626,0.31182,0.55283,0.25582,0.40118,-0.44176,-0.37496,1,-0.042444,0.62894,-0.37629,0.62037,0.11174,0.44217,-0.35704,0.33975,-0.35388,0.17366,-0.26554,-0.13992,-0.20743,0.00655,-0.17148,-0.14569,0.011499,-0.22885,-0.0089691,-0.11121,-0.034793,-0.08644,0.34834,0.39619,0.36547,0.69274,0.61941,0.1766,0.38459,0.6433,-0.13831,0.22915,-0.30691,0.61123,-0.02566,0.18753,0.17935,-0.27379,0.36688
-0.0051686,0.14716,0.058336,0.08089,-0.16076,0.0017045,0.012896,-0.0015938,0.51815,0.11583,0.17183,-0.16283,0.17213,0.22709,0.17956,0.090581,0.12001,0.091267,-0.35173,0.017027,-0.17038,-0.61245,-0.25594,0.066289,-0.26732,0.051692,-0.17803,-0.56349,0.023689,-0.16325,0.077187,0.41022,0.57334,-0.042444,1,-0.31413,0.19094,-0.29557,0.0518,-0.39093,0.30893,0.27369,0.027363,0.12482,0.11926,-0.15257,0.40396,-0.22072,-0.030938,0.25119,0.10361,0.032377,0.097687,0.54785,-0.048675,0.66505,0.41878,-0.063624,0.21038,-0.40618,-0.2902,-0.28909,-0.14837,-0.21979,-0.31827,-0.33267,0.21536,-0.38316,-0.40062,0.36196,-0.28433,0.17651,0.10823
